artist,track,lyrics,esa_vector
David Bowie,Space Oddity,"139 ContributorsTranslationsDeutschEspaolSpace Oddity Lyrics  Ground Control to Major Tom Ground Control to Major Tom Take your protein pills and put your helmet on (Ten) Ground Control (Nine) to Major Tom (Eight, seven) (Six) Commencing (Five) countdown, engines on (Four, three, two) Check ignition (One) and may God's love (Lift off) be with you This is Ground Control to Major Tom You've really made the grade And the papers want to know whose shirts you wear Now it's time to leave the capsule if you dare This is Major Tom to Ground Control I'm stepping through the door And I'm floating in a most peculiar way And the stars look very different today  For here, am I sitting in a tin can Far, above the world Planet Earth is blue And there's nothing I can do   Though I'm past one hundred thousand miles I'm feeling very still And I think my spaceship knows which way to go Tell my wife I love her very much, she knows  Ground Control to Major Tom Your circuit's dead, there's something wrong Can you hear me, Major Tom? Can you hear me, Major Tom? Can you hear me, Major Tom? Can you-  Here, am I floating 'round my tin can Far, above the moon Planet Earth is blue And there's nothing I can do","[[0.012130885451632597, 0.013016600492300549, 0.001531377004448992, 0.002542924302270105, 0.002163467471848324, 0.0, 0.0022130234811848573, 0.00027113723828528047, 0.0, 0.0010718900278709924, 0.0, 0.002075811479532067, 0.012537490064020093, 0.0005755344148671308, 0.030485507493608986, 0.010554883264448558, 0.000901329856632138, 0.0, 0.008110525242698723, 0.0, 0.004294471147881829, 0.002199260044143652, 0.0030539219045830363, 0.0016038404362144426, 0.001130705966117676, 0.00897518221284756, 0.0, 0.0007219392584928809, 0.0010869097746827791, 0.0, 0.000739000880732589, 0.011064087107493185, 0.010548408900176352, 0.0, 0.0005649622925919913, 0.004978681904531862, 0.0019294265476734285, 0.02080550436028225, 0.0, 0.0015626875859894931, 0.0006830336908405535, 0.0001633650474081796, 0.0005145722480761468, 0.0, 0.0013754533163934902, 0.0020776611338793735, 0.0, 0.0007911228504901601, 0.0025793400327477818, 0.007028221347887569, 0.0018462809145354416, 0.005379417960422786, 0.0, 0.0, 0.01006363349554715, 0.004137896471929621, 0.0, 0.0, 0.0027431608080664667, 0.00915975269519666, 0.013060525906223322, 0.001633871046814468, 0.027121813548179014, 0.0011882685484083948, 0.0, 0.0, 0.0, 0.0004766499921368116, 0.0007771516734828847, 0.0009505071680385429, 0.0, 0.004155354812751289, 0.0, 0.027078964257924998, 0.0033636226032379233]]"
David Bowie,Starman,"114 ContributorsTranslationsDeutschStarman Lyrics Hey, now now Goodbye love  Didn't know what time it was, the lights were low I leaned back on my radio Some cat was layin' down some rock 'n' roll ""Lotta soul,"" he said Then the loud sound did seem to fade Came back like a slow voice on a wave of phase That weren't no DJ, that was hazy cosmic jive  There's a starman waiting in the sky He'd like to come and meet us But he thinks he'd blow our minds There's a starman waiting in the sky He's told us not to blow it 'Cause he knows it's all worthwhile He told me ""Let the children lose it Let the children use it Let all the children boogie""  I had to phone someone, so I picked on you Hey, that's far out, so you heard him too Switch on the TV, we may pick him up on Channel Two Look out your window, I can see his light If we can sparkle, he may land tonight Don't tell your poppa or he'll get us locked up in fright  There's a starman waiting in the sky He'd like to come and meet us But he thinks he'd blow our minds There's a starman waiting in the sky He's told us not to blow it 'Cause he knows it's all worthwhile He told me ""Let the children lose it Let the children use it Let all the children boogie"" Starman waiting in the sky He'd like to come and meet us But he thinks he'd blow our minds There's a starman waiting in the sky He's told us not to blow it 'Cause he knows it's all worthwhile ""He told me Let the children lose it Let the children use it Let all the children boogie""  La, la, la, la-la, la, la, la La, la, la, la-la, la, la, la La, la, la, la-la, la, la, la La, la, la, la-la, la, la, la La, la, la, la-la, la, la, la La, la, la, la-la, la, la, la La, la, la, la-la, la, la, la La, la, la, la-la, la, la, la","[[0.005614996808160554, 0.013764680358916398, 0.020625987677425767, 0.0055038485788893, 0.0, 0.0, 0.004496325090800609, 0.0, 0.0, 0.0013986510293646998, 0.0, 0.002547754885627288, 0.005332220358813103, 0.0011663808302869178, 0.0, 0.006823058433328741, 0.00023207951681507888, 0.012105655569461011, 0.001244003704813843, 0.0026638811427468247, 0.0038256642583470806, 0.007247392828459914, 0.001977490045077625, 0.002101911790807163, 0.0033167214800414904, 0.004405441646031691, 0.0, 0.0, 0.0, 0.0, 0.0007173261793726982, 0.007584271738581888, 0.008181164669700392, 0.0, 0.004193556721068584, 0.0005752759280727473, 0.005432500239141845, 0.0016669042933853653, 0.00380372082479304, 0.002939709797187987, 0.001785417926634698, 0.0016907212157305108, 0.0, 0.0028868349497128856, 0.014548012808768225, 0.0007200302057319601, 0.0, 0.0017230095771504817, 0.0, 0.0038910390614811333, 0.0010883320155534123, 0.005075951511125768, 0.0, 0.04231522735151014, 0.00022796734789150348, 0.006327702332167698, 0.0, 0.0, 0.0, 0.006015177161901616, 0.003841561393779347, 0.003249123111223414, 0.0, 0.0008825202984847796, 0.0, 0.0, 0.0, 0.0011469892439751308, 0.0, 0.004743340368701577, 0.0, 0.00408950957175225, 0.0005970400661906954, 0.0028016998683695472, 0.0030602203802870833]]"
David Bowie,“Heroes”,"117 ContributorsTranslationsDeutschEspaolHeroes Lyrics I, I will be king And you, you will be queen  Though nothing will drive them away We can beat them, just for one day We can be heroes, just for one day  And you, you can be mean And I, I'll drink all the time 'Cause we're lovers, and that is a fact Yes, we're lovers, and that is that  Though nothing will keep us together We could steal time, just for one day We can be heroes, forever and ever What d'ya say? I, I wish you could swim Like the dolphins, like dolphins can swim  Though nothing, nothing will keep us together We can beat them forever and ever Oh, we can be heroes, just for one day  I, I will be king And you, you will be queen  Though nothing will drive them away We can be heroes, just for one day We can be us, just for one day I, I can remember (I remember) Standing by the wall (By the wall) And the guns shot above our heads (Over our heads) And we kissed as though nothing could fall (Nothing could fall)  And the shame was on the other side Oh, we can beat them forever and ever Then we can be heroes, just for one day  We can be heroes We can be heroes We can be heroes, just for one day We can be heroes  We are nothing, and nothing will help us Maybe we're lying, then you better not stay But we could be safer, just for one day  Oh-oh-oh-oh Oh-oh-oh-oh Just for one day","[[0.0, 0.033272640742289104, 0.0, 0.004072841491997926, 0.0, 0.0, 0.00424575301568538, 0.0, 0.002778022736617894, 0.0, 0.0, 0.0, 0.007372855373024655, 0.004136292816210979, 0.0, 0.003567112689250049, 0.017640103423687888, 0.0030224511967062266, 0.0018777074880599804, 0.021180532400314624, 0.03278215267426072, 0.0, 0.055289561378779314, 0.0, 0.0, 0.0, 0.049550597382230756, 0.008386771431173187, 0.024742757692298056, 0.07978973757227802, 0.007767888199348928, 0.0, 0.007343495141441534, 0.0, 0.0032267802431190725, 0.006225492168599494, 0.005626255993885812, 0.005172489572203946, 0.015089595873550138, 0.0017078575184802404, 0.0, 0.0017170055283155946, 0.004102770811084896, 0.0, 0.02536294770091366, 0.0, 0.0, 0.0031993440258871143, 0.0, 0.020937277154419273, 0.04863429490768368, 0.0024058464839331315, 0.0, 0.0, 0.004870133237691693, 0.00845970661296314, 0.0, 0.0, 0.016078288323047772, 0.011879531760880682, 0.0, 0.009439044434951756, 0.0, 0.009552893514777616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008186106849350278, 0.0, 0.0, 0.021071089859700458]]"
David Bowie,Life on Mars?,"120 ContributorsTranslationsEspaolLife on Mars? Lyrics It's a god-awful small affair To the girl with the mousy hair But her mummy is yelling, ""No!"" And her daddy has told her to go But her friend is nowhere to be seen Now she walks through her sunken dream To the seat with the clearest view And she's hooked to the silver screen  But the film is a saddening bore For she's lived it ten times or more She could spit in the eyes of fools As they ask her to focus on  Sailors fighting in the dance hall Oh, man! Look at those cavemen go It's the freakiest show Take a look at the lawman, beating up the wrong guy Oh, man! Wonder if he'll ever know He's in the best-selling show Is there life on Mars?  It's on America's tortured brow That Mickey Mouse has grown up a cow Now the workers have struck for fame 'Cause Lennon's on sale again See the mice in their million hordes From Ibiza to the Norfolk Broads Rule Britannia is out of bounds To my mother, my dog, and clowns  But the film is a saddening bore Because I wrote it ten times or more It's about to be writ again As I ask you to focus on Sailors fighting in the dance hall Oh, man! look at those cavemen go It's the freakiest show Take a look at the lawman, beating up the wrong guy Oh, man! Wonder if he'll ever know He's in the best-selling show Is there life on Mars?","[[0.0, 0.0, 0.0, 0.0043014993017292825, 0.003958423014794596, 0.0, 0.0, 0.003049472993482707, 0.0032844695076304606, 0.0042022796377100945, 0.004290239499027843, 0.0, 0.0016880127348104749, 0.005820219697268272, 0.0, 0.0, 0.0036561991683901375, 0.006006775982074975, 0.0043656610654509665, 0.0017613359717082969, 0.007495641099400473, 0.0017653359587677304, 0.008896141905317876, 0.001624253899947585, 0.012360635709145982, 0.0, 0.0, 0.0, 0.010256393358531771, 0.0, 0.0017812674534369078, 0.0007999462048195747, 0.0025321179187514577, 0.0, 0.0, 0.00532164931644606, 0.0021084451119515613, 0.007100805759152549, 0.0, 0.021911665061459095, 0.002272399946974479, 0.020451853645895288, 0.0, 0.0014390037240482267, 0.0024190009325100598, 0.0015999231028684705, 0.0028359008459235627, 0.0033616356682205956, 0.0, 0.011540916536647586, 0.015611941711762299, 0.007569295127173612, 0.0, 0.007812847808389518, 0.0013497080004228076, 0.011071445933609963, 0.0, 0.0, 0.0, 0.0017150169482783339, 0.0, 0.011376676020629958, 0.0, 0.00391172976409471, 0.0, 0.0, 0.0, 0.0010251898098959833, 0.005891151238610306, 0.0, 0.0, 0.0026889146244617945, 0.0025617106600985522, 0.008877154656019697, 0.003721929342799463]]"
David Bowie,Lazarus,"126 ContributorsLazarus Lyrics  Look up here, I'm in heaven I've got scars that can't be seen I've got drama, can't be stolen Everybody knows me now  Look up here, man, I'm in danger I've got nothing left to lose I'm so high, it makes my brain whirl Dropped my cell phone down below Ain't that just like me?  By the time I got to New York I was living like a king There I used up all my money I was looking for your ass  This way or no way, you know I'll be free Just like that bluebird now, ain't that just like me? Oh, I'll be free, just like that bluebird Oh, I'll be free, ain't that just like me?","[[0.0020884379659079303, 0.04026545205564597, 0.0, 0.01992337013928649, 0.0069294046194764, 0.0, 0.023656266271234686, 0.00359188097333569, 0.0, 0.0, 0.0027961751603552826, 0.0026318571840470116, 0.006917542971411942, 0.004025997011378926, 0.0, 0.0, 0.0024430541776906175, 0.0, 0.0008188120104219536, 0.0, 0.01634037927987451, 0.0, 0.003722950961230903, 0.04106727561725926, 0.0, 0.0, 0.0, 0.0, 0.006672844635734942, 0.0, 0.0033872214873269667, 0.003406373724796075, 0.030227698029587514, 0.0, 0.016625323659311273, 0.01743768434089797, 0.004211348668237639, 0.002253950767838622, 0.0, 0.020423578278789295, 0.004171390123408365, 0.005511564164595616, 0.0, 0.0, 0.0, 0.024774349226878514, 0.005173195257952043, 0.001395068743485957, 0.0, 0.011942240780324487, 0.0017399224583147122, 0.03436715486344502, 0.0, 0.005988216581174048, 0.0010768792159473177, 0.023121049353442478, 0.0, 0.007106745533271251, 0.012601535461127723, 0.007337526692989098, 0.0018797540662324975, 0.0026275187045202136, 0.0, 0.00576257395084723, 0.003232724508165091, 0.0, 0.0, 0.00407637293743467, 0.0, 0.022631678322849087, 0.0, 0.027723881390564666, 0.0016641374896331689, 0.0, 0.025307202604532324]]"
David Bowie,Moonage Daydream,"85 ContributorsMoonage Daydream Lyrics I'm an alligator, I'm a mama-papa coming for you I'm a space invader, I'll be a rock 'n' rollin' bitch for you Keep your mouth shut, you're squawking like a pink monkey bird And I'm busting up my brains for the words  Keep your 'lectric eye on me, babe Put your ray gun to my head Press your space face close to mine, love Freak out in a moonage daydream, oh yeah  Don't fake it, baby, lay the real thing on me The church of man, love, is such a holy place to be Make me, baby, make me know you really care Make me jump into the air  Keep your 'lectric eye on me, babe Put your ray gun to my head Press your space face close to mine, love Freak out in a moonage daydream, oh yeah   Keep your 'lectric eye on me, babe Put your ray gun to my head Press your space face close to mine, love Freak out in a moonage daydream, oh- Keep your 'lectric eye on me, babe (Keep your 'lectric eye on me, babe) ('Lectric eye on me babe) Put your ray gun to my head (Put your ray gun to my head) (Ray gun to my head) Press your space face close to mine, love (Press your space face close to mine, love) (Press your space face close to mine, love) Freak out in a moonage daydream, oh yeah (Freak out in a moonage daydream, oh yeah) (Freak out in a moonage daydream Oh yeah, oh yeah, oh yeah, oh yeah, oh yeah...)  Freak out (Freak out, freak out, freak out, freak out...) Far out (Far out, far out, far out, far out...) In out (In out, in out, in out, in out...)","[[0.07493556849402437, 0.0882528192901935, 0.0, 0.001038460918286901, 0.0035176332735869643, 0.0, 0.0009834639707042882, 0.0, 0.0, 0.0, 0.0, 0.012635480029846042, 0.007100654387813628, 0.0, 0.0, 0.0691208843262517, 0.0, 0.0, 0.0, 0.0017329112707349698, 0.006969472979899342, 0.01183300938366493, 0.009340551096765544, 0.02586148574087632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004359093189760943, 0.003207768675458316, 0.0, 0.001248851317796587, 0.0009994093995811036, 0.0015295939258986513, 0.0, 0.0, 0.0006609396930109872, 0.0, 0.010000712602354292, 0.002164873521953473, 0.0, 0.003315487931348832, 0.011088219760448841, 0.003310610357796404, 0.0, 0.0012599601531770271, 0.03547250869279182, 0.00960218631679221, 0.019004155656324156, 0.0, 0.003632200325593993, 0.001486635323399474, 0.005359128374587027, 0.0, 0.0, 0.0, 0.05658198265966755, 0.001286518607700473, 0.019680630965558225, 0.0, 0.0030660281824729783, 0.0, 0.0, 0.0, 0.003398909650552441, 0.0008082339109634178, 0.0, 0.0, 0.0019491788501593652, 0.010966966210178617, 0.0, 0.0039048481981941783]]"
David Bowie,The Man Who Sold the World,"91 ContributorsTranslationsEspaolThe Man Who Sold the World Lyrics We passed upon the stair We spoke of was and when Although I wasn't there He said I was his friend Which came as some surprise I spoke into his eyes ""I thought you died alone A long, long time ago""  Oh no, not me I never lost control You're face to face With the man who sold the world  I laughed and shook his hand And made my way back home I searched for form and land For years and years, I roamed I gazed a gazely stare At all the millions here We must have died alone A long, long time ago  Who knows? Not me We never lost control You're face to face With the man who sold the world Who knows? Not me We never lost control You're face to face With the man who sold the world","[[0.0, 0.0023443704185005347, 0.0, 0.014570591035329893, 0.007916656237589645, 0.0010476124187108154, 0.0038955270353887594, 0.001175043482365637, 0.007175391034364222, 0.0011307601280762384, 0.0, 0.0, 0.029190643928544664, 0.00705328619429895, 0.0, 0.0, 0.0035077250534464367, 0.021008695843521413, 0.004682380748303375, 0.0, 0.02740912982900048, 0.0007709308898941227, 0.004846960627789277, 0.0028058168980479785, 0.019601730026887896, 0.02184880114675646, 0.007442020501960936, 0.013393649021088963, 0.0, 0.0, 0.0034842176382199317, 0.001642303002553272, 0.01285993578145528, 0.002694899124835111, 0.0, 0.006726038101041526, 0.0025220778940482484, 0.009817034531135778, 0.0, 0.0016036765929154228, 0.003932518309387724, 0.007622164658859122, 0.0, 0.0, 0.0, 0.010535810371704929, 0.0, 0.01304769062286563, 0.01108563485948604, 0.007252867302022184, 0.0238768800568803, 0.04816278775661536, 0.004905150289154979, 0.020030682830122364, 0.0011077166262891942, 0.022416535211481847, 0.026279312787970886, 0.0, 0.00324059795665769, 0.0020301577588578232, 0.0, 0.0506776450925129, 0.004312110641406597, 0.004283162663458489, 0.0, 0.019459237118054085, 0.0, 0.0047395580287659415, 0.0004987527672072811, 0.016477682341206907, 0.0, 0.01131331045291839, 0.026499218492897464, 0.00675424421745236, 0.02452829593741407]]"
David Bowie,Ziggy Stardust,"139 ContributorsTranslationsDeutschEspaolSpace Oddity Lyrics  Ground Control to Major Tom Ground Control to Major Tom Take your protein pills and put your helmet on (Ten) Ground Control (Nine) to Major Tom (Eight, seven) (Six) Commencing (Five) countdown, engines on (Four, three, two) Check ignition (One) and may God's love (Lift off) be with you This is Ground Control to Major Tom You've really made the grade And the papers want to know whose shirts you wear Now it's time to leave the capsule if you dare This is Major Tom to Ground Control I'm stepping through the door And I'm floating in a most peculiar way And the stars look very different today  For here, am I sitting in a tin can Far, above the world Planet Earth is blue And there's nothing I can do   Though I'm past one hundred thousand miles I'm feeling very still And I think my spaceship knows which way to go Tell my wife I love her very much, she knows  Ground Control to Major Tom Your circuit's dead, there's something wrong Can you hear me, Major Tom? Can you hear me, Major Tom? Can you hear me, Major Tom? Can you-  Here, am I floating 'round my tin can Far, above the moon Planet Earth is blue And there's nothing I can do","[[0.012130885451632597, 0.013016600492300549, 0.001531377004448992, 0.002542924302270105, 0.002163467471848324, 0.0, 0.0022130234811848573, 0.00027113723828528047, 0.0, 0.0010718900278709924, 0.0, 0.002075811479532067, 0.012537490064020093, 0.0005755344148671308, 0.030485507493608986, 0.010554883264448558, 0.000901329856632138, 0.0, 0.008110525242698723, 0.0, 0.004294471147881829, 0.002199260044143652, 0.0030539219045830363, 0.0016038404362144426, 0.001130705966117676, 0.00897518221284756, 0.0, 0.0007219392584928809, 0.0010869097746827791, 0.0, 0.000739000880732589, 0.011064087107493185, 0.010548408900176352, 0.0, 0.0005649622925919913, 0.004978681904531862, 0.0019294265476734285, 0.02080550436028225, 0.0, 0.0015626875859894931, 0.0006830336908405535, 0.0001633650474081796, 0.0005145722480761468, 0.0, 0.0013754533163934902, 0.0020776611338793735, 0.0, 0.0007911228504901601, 0.0025793400327477818, 0.007028221347887569, 0.0018462809145354416, 0.005379417960422786, 0.0, 0.0, 0.01006363349554715, 0.004137896471929621, 0.0, 0.0, 0.0027431608080664667, 0.00915975269519666, 0.013060525906223322, 0.001633871046814468, 0.027121813548179014, 0.0011882685484083948, 0.0, 0.0, 0.0, 0.0004766499921368116, 0.0007771516734828847, 0.0009505071680385429, 0.0, 0.004155354812751289, 0.0, 0.027078964257924998, 0.0033636226032379233]]"
David Bowie,Changes,"249 ContributorsTranslationsTrkeEspaolPortugusPolskiItalianoHebrewDeutschNederlandsAzrbaycanca  Franaischanges Lyrics Mmm, baby, I don't understand this You're changing, I can't stand it My heart can't take this damage And the way I feel, can't stand it Mmm, baby, I don't understand this You're changing, I can't stand it My heart can't take this damage And the way I feel, can't stand it Mmm, baby, I don't understand it  Girl, you're makin' it hard for me Girl, you're makin' it hard for me Girl, you're makin' it hard for me Mmm, ohh Girl, you're makin' it hard for me Girl, you're makin' it hard for me Girl, you're makin' it hard for me  Mmm, baby, I don't understand this You're changing, I can't stand it My heart can't take this damage And the way I feel, can't stand it Mmm, baby, I don't understand this You're changing, I can't stand it My heart can't take this damage And the way I feel, can't stand it Mmm, baby, I don't understand this  You're changing, I can't stand it My heart can't take this damage And the way I feel, can't stand it Mmm, baby, I don't understand it","[[0.0, 0.0516029826386082, 0.0, 0.0026417025303506134, 0.005597709263742579, 0.014755024263537747, 0.004075068511417386, 0.0, 0.0, 0.017889011881027296, 0.0, 0.0, 0.0, 0.0162270167606471, 0.0, 0.0, 0.007377945456779022, 0.0, 0.01532932696246839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002374900331085075, 0.0, 0.0, 0.014319035521095222, 0.0, 0.0, 0.0, 0.003362843051100874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015073069309489711, 0.0, 0.0, 0.0, 0.0, 0.016600709603643536, 0.0034589142356218293, 0.0, 0.0, 0.013807327741017965, 0.0, 0.0, 0.0, 0.0, 0.009351132049043401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018362917296743872, 0.0, 0.0, 0.0, 0.0, 0.003920523424245087]]"
Fleetwood Mac,Silver Springs,"42 ContributorsTranslationsTrkeFranaisEspaolSilver Springs Lyrics You could be my silver spring Blue-green colors flashin' I would be your only dream Your shinin' autumn ocean crashin'  And don't say that she's pretty And did you say that she loved you? Baby, I don't wanna know  So, I begin not to love you Turn around, see me running I say, ""I loved you years ago"" Tell myself you never loved me, no  And don't say that she's pretty And did you say that she loved you? Baby, I don't wanna know, oh, no And can you tell me, was it worth it? Baby, I don't wanna know  Time cast a spell on you But you won't forget me I know I could have loved you But you would not let me   Time cast a spell on you But you won't forget me Well, I know I could have loved you But you would not let me I'll follow you down 'Til the sound of my voice will haunt you Oh, give me just a chance You'll never get away from the sound Of the woman that loved you Was I just a fool? I'll follow you down 'Til the sound of my voice will haunt you Give me just a chance You'll never get away from the sound Of the woman that loved you  Time cast a spell on you But you won't forget me I know I could have loved you But you would not let me I'll follow you down 'Til the sound","[[0.013182697099993751, 0.03206351910037838, 0.0, 0.0027275046296852813, 0.0, 0.0, 0.007540728815645584, 0.0, 0.0, 0.0, 0.0, 0.0019299876911583365, 0.0037473194635117293, 0.002103471273116477, 0.0, 0.012157441827650672, 0.0012751123709933306, 0.002876086018008806, 0.0258651680466639, 0.0, 0.016666628085393844, 0.0, 0.005556066730111355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012463001257098427, 0.0, 0.00395132787679531, 0.0, 0.0007874794910082748, 0.0, 0.0, 0.003160543299447813, 0.002856673529989577, 0.021754137606232394, 0.0, 0.003473308336351048, 0.0, 0.03431987664174933, 0.007661673437189373, 0.0, 0.0, 0.0016934048321621854, 0.0, 0.0038163692288742377, 0.0, 0.0015151597182480765, 0.0037179007968336326, 0.0, 0.0, 0.0, 0.0012565578718848626, 0.011374625506014629, 0.0, 0.0, 0.0, 0.009225186699566955, 0.0, 0.025378228634789564, 0.0, 0.0048539175201387915, 0.0, 0.0, 0.0, 0.00917121908724592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01343477354771635]]"
Fleetwood Mac,Rhiannon,"55 ContributorsRhiannon Lyrics Rhiannon rings like a bell through the night And wouldn't you love to love her? Takes to the sky like a bird in flight And who will be her lover?  All your life you've never seen Woman taken by the wind Would you stay if she promised you heaven? Will you ever win?  She is like a cat in the dark And then she is the darkness She rules her life like a fine skylark And when the sky is starless   All your life you've never seen Woman taken by the wind Would you stay if she promised you heaven? Will you ever win? Will you ever win?  Rhiannon Rhiannon Rhiannon Rhiannon  She rings like a bell through the night And wouldn't you love to love her? She rules her life like a bird in flight And who will be her lover?  All your life you've never seen Woman taken by the wind Would you stay if she promised you heaven? Will you ever win? Will you ever win?  Rhiannon Rhiannon Rhiannon Taken by, taken by the sky (Ah-ah) Taken by, taken by the sky (Ah-ah) Taken by, taken by the sky (Ah-ah)   Dreams unwind Love's a state of mind Dreams unwind Love's a state of mind","[[0.031428891481407435, 0.05372455034663736, 0.0, 0.006921439661910379, 0.0, 0.000540037176131698, 0.004935923300131418, 0.0027116960560865187, 0.0029923829944342216, 0.0, 0.004403202120178236, 0.004949275137684603, 0.0, 0.00353459041783229, 0.0, 0.028577882341950706, 0.002133963859292933, 0.004047467688570882, 0.02612478690056215, 0.0, 0.0, 0.0, 0.003491929959258014, 0.0005308020207895205, 0.013444228365455353, 0.0013417729824361179, 0.0, 0.0, 0.009362026328705444, 0.02096523607595485, 0.00970992468616989, 0.006634668526844655, 0.007358160149629579, 0.0, 0.004914354266204787, 0.003434842266169245, 0.005651506193833481, 0.004392929189874625, 0.0024603794973436597, 0.022651357224873176, 0.0007411952939437456, 0.018608761837524176, 0.0, 0.00032452966308881817, 0.0, 0.003957021449285244, 0.0, 0.0017647840153659387, 0.0, 0.0022573447583892296, 0.016445619737673063, 0.009911081153891986, 0.0, 0.0, 0.0, 0.0026535258295314872, 0.0, 0.0, 0.011109294066501161, 0.026642858242768023, 0.0010024453831723222, 0.010845189930855604, 0.0, 0.003612053432784589, 0.0039559008183744065, 0.0015003021072688043, 0.0, 0.0030796153485108642, 0.0030712056910809017, 0.0, 0.0005763963605743015, 0.015578815836380462, 0.002340746398420705, 0.0054641996801391025, 0.005421794397745616]]"
Fleetwood Mac,Landslide,"78 ContributorsLandslide Lyrics I took my love, took it down I climbed a mountain and I turned around And I saw my reflection in the snow-covered hills 'Til the landslide brought me down  Oh, mirror in the sky What is love? Can the child within my heart rise above? Can I sail through the changin' ocean tides? Can I handle the seasons of my life? Hmm-hmm, hmm-hmm  Well, I've been afraid of changin' 'Cause I've built my life around you But time makes you bolder Even children get older And I'm getting older too   Well, I've been afraid of changin' 'Cause I've built my life around you But time makes you bolder Even children get older And I'm getting older too Oh, I'm getting older too  Oh-oh, take my love, take it down Oh-oh, climb a mountain and turn around And if you see my reflection in the snow-covered hills Well, the landslide bring it down  And if you see my reflection in the snow-covered hills Well, the landslide will bring it down Oh-ohh, the landslide bring it down","[[0.031953669324807935, 0.03641943247272809, 0.01573400240613627, 0.0, 0.005660295404838911, 0.0, 0.0, 0.0, 0.003718627994024614, 0.0, 0.004857616798554638, 0.0046501375513597135, 0.0045726398142597515, 0.004802161475797309, 0.0, 0.029441411967718732, 0.007959308018356292, 0.014154773028562865, 0.00041588602880773633, 0.0, 0.008874056442401934, 0.00708458358689122, 0.004262748804144227, 0.0, 0.013976626343584792, 0.0, 0.0, 0.0, 0.011602083515817424, 0.0, 0.0017202963643824971, 0.0, 0.004776325125998913, 0.0, 0.0, 0.004295505062763415, 0.006039854868245619, 0.005994482177699557, 0.0, 0.024796592182794588, 0.0, 0.001065565911879817, 0.0, 0.0, 0.0, 0.004079989087885299, 0.0, 0.000708506200367248, 0.0, 0.003458988878286575, 0.004954128999878531, 0.011457514154497939, 0.0, 0.039770406026237055, 0.0005471269137021173, 0.0027588856569449455, 0.0, 0.008626339351987531, 0.0, 0.024036535322548153, 0.0, 0.012653146794845162, 0.005600007568489737, 0.009788240275377395, 0.0, 0.0, 0.0, 0.0, 0.0025231728633850928, 0.0, 0.0, 0.0030404061803301257, 0.0028948502157115767, 0.006772817652853001, 0.0011318216916500266]]"
